"district","date","total","mlt9","m9to12","y1to5","y5to14","ygt14","attack.rate","new.cases","ylt5","ygt5","y5to15","ygt15","m9toy14","missing","immunage","pop","total.old","province"
"shamva","2010-09-12",1,0,0,0,1,0,0,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shamva","2010-09-19",1,0,0,0,1,0,1.2,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shamva","2010-09-26",1,0,0,0,1,0,1.2,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shamva","2010-10-03",1,0,0,0,1,0,1.2,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shamva","2010-10-10",1,0,0,0,1,0,1.2,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shamva","2010-10-17",1,0,0,0,1,0,1.2,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shamva","2010-10-24",1,0,0,0,1,0,1.2,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shamva","2010-10-31",1,0,0,0,1,0,1.2,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shamva","2010-11-07",1,0,0,0,1,0,1.2,0,NA,NA,NA,NA,1,0,NA,NA,1,NA
"shamva","2010-11-14",1,0,0,0,1,0,1.2,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shamva","2010-12-05",1,0,0,0,1,0,0.9,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shamva","2010-12-12",1,0,0,0,1,0,0.9,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"shurugwi","2010-03-21",1,0,0,0,1,0,1.04,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"midlands"
"shurugwi","2010-03-28",2,0,0,1,1,0,2.09,NA,NA,NA,NA,NA,2,NA,NA,95713.70421,NA,"midlands"
"shurugwi","2010-04-04",2,0,0,1,1,0,2.09,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"midlands"
"shurugwi","2010-04-11",2,0,0,1,1,0,2.09,NA,NA,NA,NA,NA,2,NA,NA,95713.7,NA,"midlands"
"shurugwi","2010-04-18",2,0,0,1,1,0,2.09,NA,NA,NA,NA,NA,2,NA,NA,95713.7,NA,"midlands"
"shurugwi","2010-04-25",2,0,0,1,1,0,2.09,NA,NA,NA,NA,NA,2,NA,NA,95713.7,NA,"midlands"
"shurugwi","2010-05-02",2,0,0,1,1,0,2.09,NA,NA,NA,NA,NA,2,NA,NA,95713.7,NA,"midlands"
"shurugwi","2010-05-09",2,0,0,1,1,0,2.09,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"midlands"
"shurugwi","2010-05-16",2,0,0,1,1,0,2.09,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"midlands"
"shurugwi","2010-05-30",2,0,0,1,1,0,1.5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"midlands"
"shurugwi","2010-06-07",2,0,0,1,1,0,1.5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"midlands"
"shurugwi","2010-06-14",2,0,0,1,1,0,2.1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"midlands"
"shurugwi","2010-06-20",2,0,0,1,1,0,2.09,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"midlands"
"shurugwi","2010-06-27",2,0,0,1,1,0,2.09,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"midlands"
"shurugwi","2010-07-18",2,0,0,1,1,0,2.09,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"midlands"
"shurugwi","2010-09-12",4,0,0,2,1,1,0,0,NA,NA,NA,NA,3,0,NA,NA,NA,"midlands"
"shurugwi","2010-09-19",4,0,0,2,1,1,3.8,0,NA,NA,NA,NA,3,0,NA,NA,NA,"midlands"
"shurugwi","2010-09-26",4,0,0,2,1,1,3.8,0,NA,NA,NA,NA,3,0,NA,NA,NA,"midlands"
"shurugwi","2010-10-03",4,0,0,2,1,1,3.8,0,NA,NA,NA,NA,3,0,NA,NA,NA,"midlands"
"shurugwi","2010-10-10",4,0,0,2,1,1,3.8,0,NA,NA,NA,NA,3,0,NA,NA,NA,"midlands"
"shurugwi","2010-10-17",4,0,0,2,1,1,3.8,0,NA,NA,NA,NA,3,0,NA,NA,NA,"midlands"
"shurugwi","2010-10-24",4,0,0,2,1,1,3.8,0,NA,NA,NA,NA,3,0,NA,NA,NA,"midlands"
"shurugwi","2010-10-31",4,0,0,2,1,1,3.8,0,NA,NA,NA,NA,3,0,NA,NA,NA,"midlands"
"shurugwi","2010-11-07",4,0,0,2,1,1,3.8,0,NA,NA,NA,NA,3,0,NA,NA,4,"midlands"
"shurugwi","2010-11-14",4,0,0,2,1,1,3.8,0,NA,NA,NA,NA,3,0,NA,NA,NA,"midlands"
"shurugwi","2010-11-21",3,0,0,1,1,1,2.8,0,NA,NA,NA,NA,2,0,NA,NA,NA,"midlands"
"shurugwi","2010-11-28",3,0,0,1,1,1,2.8,0,NA,NA,NA,NA,2,0,NA,NA,NA,"midlands"
"shurugwi","2010-12-05",3,0,0,1,1,1,2.8,0,NA,NA,NA,NA,2,0,NA,NA,NA,"midlands"
"shurugwi","2010-12-12",3,0,0,1,1,1,2.8,0,NA,NA,NA,NA,2,0,NA,NA,NA,"midlands"
"total","2009-10-26",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total","2009-11-01",38,NA,NA,NA,24,5,NA,NA,9,NA,NA,5,NA,NA,NA,NA,NA,NA
"total","2009-11-08",38,NA,NA,NA,24,5,NA,NA,9,NA,NA,5,NA,NA,NA,NA,NA,NA
"total","2009-11-15",54,NA,NA,NA,31,5,NA,NA,18,NA,NA,5,NA,NA,NA,NA,NA,NA
"total","2009-11-22",61,NA,NA,NA,37,5,NA,NA,19,NA,NA,5,NA,NA,NA,NA,NA,NA
"total","2009-12-02",61,NA,NA,NA,37,5,NA,NA,19,NA,NA,5,NA,NA,NA,NA,NA,NA
"total","2009-12-13",81,NA,NA,NA,49,7,NA,NA,25,NA,49,7,NA,NA,NA,NA,NA,NA
"total","2009-12-20",81,NA,NA,NA,49,7,NA,NA,25,NA,49,7,NA,NA,NA,NA,NA,NA
"total","2009-12-27",103,8,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA
"total","2010-01-03",117,11,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,98,1,98,NA,NA,NA
"total","2010-01-10",157,13,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,NA
"total","2010-01-17",166,17,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA
"total","2010-01-24",74,16,8,NA,25,11,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"total","2010-01-31",220,37,25,40,94,24,3.43,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA
"total","2010-02-07",230,40,25,43,96,26,3.58,NA,NA,NA,NA,NA,164,NA,NA,NA,NA,NA
"total","2010-02-08",247,43,26,46,104,28,3.01,NA,NA,NA,NA,NA,176,NA,NA,NA,NA,NA
"total","2010-02-14",256,43,26,47,110,30,3,NA,NA,NA,NA,NA,183,NA,NA,NA,NA,NA
"total","2010-02-22",289,47,27,56,124,35,3.18,NA,NA,NA,NA,NA,207,NA,NA,NA,NA,NA
"total","2010-03-01",307,52,27,57,136,35,3.23,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,NA
"total","2010-03-14",329,54,28,61,147,39,13.96,NA,NA,NA,NA,NA,236,NA,NA,NA,NA,NA
"total","2010-03-21",343,72,14,69,148,40,3.08,NA,NA,NA,NA,40,231,NA,NA,NA,NA,NA
"total","2010-03-28",373,57,32,72,165,47,3.36,NA,NA,NA,NA,NA,269,NA,NA,11095308.68,NA,NA
"total","2010-04-04",387,57,32,75,173,50,3.49,NA,NA,NA,NA,NA,280,NA,NA,NA,NA,NA
"total","2010-04-11",413,58,35,80,185,55,3.6,NA,NA,NA,NA,NA,300,NA,NA,11472194,NA,NA
"total","2010-04-18",441,59,39,85,199,59,3.74,NA,NA,NA,NA,NA,323,NA,NA,11783775,NA,NA
"total","2010-04-25",441,59,39,85,199,59,3.74,NA,NA,NA,NA,NA,323,NA,NA,11783775,NA,NA
"total","2010-05-02",472,63,39,92,212,66,3.98,NA,NA,NA,NA,NA,343,NA,NA,11856529,NA,NA
"total","2010-05-09",497,68,41,99,218,71,4.15,NA,NA,NA,NA,NA,358,NA,NA,NA,NA,NA
"total","2010-05-16",508,69,41,102,221,75,4.24,NA,NA,NA,NA,NA,364,NA,NA,NA,NA,NA
"total","2010-05-30",525,72,41,104,231,77,4.3,NA,NA,NA,NA,NA,376,NA,NA,NA,NA,NA
"total","2010-06-07",525,72,41,104,231,77,4.3,NA,NA,NA,NA,NA,376,NA,NA,NA,NA,NA
"total","2010-06-14",542,72,46,109,236,79,4.4,17,NA,NA,NA,NA,391,NA,NA,NA,NA,NA
"total","2010-06-20",557,74,46,111,239,87,4.56,15,NA,NA,NA,NA,396,NA,NA,NA,NA,NA
"total","2010-06-27",579,81,46,111,241,100,4.74,22,NA,NA,NA,NA,398,NA,NA,NA,NA,NA
"total","2010-07-18",590,87,47,112,242,102,4.83,11,NA,NA,NA,NA,401,NA,NA,NA,NA,NA
"total","2010-09-12",654,102,48,121,257,123,3,3,NA,NA,NA,NA,426,3,NA,NA,NA,NA
"total","2010-09-19",665,105,48,125,261,123,5.5,11,NA,NA,NA,NA,434,3,NA,NA,NA,NA
"total","2010-09-26",670,105,48,125,264,125,5.5,5,NA,NA,NA,NA,437,3,NA,NA,NA,NA
"total","2010-10-03",672,105,49,125,264,126,5.6,2,NA,NA,NA,NA,438,3,NA,NA,NA,NA
"total","2010-10-10",673,105,49,125,265,126,5.5,1,NA,NA,NA,NA,439,3,NA,NA,NA,NA
"total","2010-10-17",673,105,49,125,265,126,5.5,1,NA,NA,NA,NA,439,3,NA,NA,NA,NA
"total","2010-10-24",678,105,49,126,266,128,5.6,5,NA,NA,NA,NA,441,4,NA,NA,NA,NA
"total","2010-10-31",678,105,49,126,266,128,5.6,5,NA,NA,NA,NA,441,4,NA,NA,NA,NA
"total","2010-11-07",689,108,52,128,266,131,5.7,11,NA,NA,NA,NA,446,4,NA,NA,678,NA
"total","2010-11-14",689,108,52,128,266,131,5.7,11,NA,NA,NA,NA,446,4,NA,NA,NA,NA
"total","2010-11-21",692,109,53,129,266,131,5.7,1,NA,NA,NA,NA,448,4,NA,NA,NA,NA
"total","2010-11-28",692,109,53,129,266,131,5.7,1,NA,NA,NA,NA,448,4,NA,NA,NA,NA
"total","2010-12-05",693,109,53,129,266,132,5.6,1,NA,NA,NA,NA,448,4,NA,NA,NA,NA
"total","2010-12-12",693,109,53,129,266,132,5.6,1,NA,NA,NA,NA,448,4,NA,NA,NA,NA
"tsholotsho","2010-05-09",1,0,0,0,1,0,0.77,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-05-16",1,0,0,0,1,0,0.77,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-05-30",1,0,0,0,1,0,1.2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-06-07",1,0,0,0,1,0,1.2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-06-14",1,0,0,0,1,0,0.8,0,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-06-20",2,0,0,1,1,0,1.54,1,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-06-27",2,0,0,1,1,0,1.54,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-07-18",2,0,0,1,1,0,1.54,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-09-12",3,1,0,1,1,0,0,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-09-19",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-09-26",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-10-03",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-10-10",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-10-17",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-10-24",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-10-31",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-11-07",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,3,"matabeleland north"
"tsholotsho","2010-11-14",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-11-21",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-11-28",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-12-05",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"tsholotsho","2010-12-12",3,1,0,1,1,0,3.1,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland north"
"umguza","2010-03-21",1,0,0,0,1,0,1.25,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"matabeleland north"
"umguza","2010-03-28",1,0,0,0,1,0,1.25,NA,NA,NA,NA,NA,1,NA,NA,80169.2962,NA,"matabeleland north"
"umguza","2010-04-04",1,0,0,0,1,0,1.25,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland north"
"umguza","2010-04-11",1,0,0,0,1,0,1.25,NA,NA,NA,NA,NA,1,NA,NA,80169.3,NA,"matabeleland north"
"umguza","2010-04-18",3,0,0,0,2,1,3.74,NA,NA,NA,NA,NA,2,NA,NA,80169.3,NA,"matabeleland north"
"umguza","2010-04-25",3,0,0,0,2,1,3.74,NA,NA,NA,NA,NA,2,NA,NA,80169.3,NA,"matabeleland north"
"umguza","2010-05-02",4,1,0,0,2,1,4.99,NA,NA,NA,NA,NA,2,NA,NA,80169.3,NA,"matabeleland north"
"umguza","2010-05-09",4,1,0,0,2,1,4.99,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"umguza","2010-05-16",4,1,0,0,2,1,4.99,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"umguza","2010-05-30",4,1,0,0,2,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"umguza","2010-06-07",4,1,0,0,2,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"umguza","2010-06-14",4,1,0,0,2,1,5,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"umguza","2010-06-20",4,1,0,0,2,1,4.99,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland north"
"umguza","2010-06-27",5,1,0,1,2,1,6.24,1,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland north"
"umguza","2010-07-18",5,1,0,1,2,1,6.24,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland north"
"umguza","2010-09-19",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-09-26",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-10-03",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-10-10",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-10-17",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-10-24",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-10-31",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-11-07",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,6,"matabeleland north"
"umguza","2010-11-14",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-11-21",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-11-28",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-12-05",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umguza","2010-12-12",6,1,0,2,2,1,4.6,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland north"
"umzingwane","2010-01-03",1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,"matabeleland south"
"umzingwane","2010-01-10",1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-01-17",1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-01-31",1,0,1,0,0,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-02-07",1,0,1,0,0,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-02-08",1,0,1,0,0,0,1.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-02-14",1,0,1,0,0,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-02-22",1,0,1,0,0,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-03-01",1,0,1,0,0,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-03-14",1,0,1,0,0,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-03-21",1,1,0,0,0,0,0.5,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-03-28",1,0,1,0,0,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,200444.3562,NA,"matabeleland south"
"umzingwane","2010-04-04",1,0,1,0,0,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-04-11",1,0,1,0,0,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,200444.4,NA,"matabeleland south"
"umzingwane","2010-04-18",2,0,1,0,1,0,1,NA,NA,NA,NA,NA,2,NA,NA,200444.4,NA,"matabeleland south"
"umzingwane","2010-04-25",2,0,1,0,1,0,1,NA,NA,NA,NA,NA,2,NA,NA,200444.4,NA,"matabeleland south"
"umzingwane","2010-05-02",2,0,1,0,1,0,1,NA,NA,NA,NA,NA,2,NA,NA,200444.4,NA,"matabeleland south"
"umzingwane","2010-05-09",2,0,1,0,1,0,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-05-16",2,0,1,0,1,0,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-05-30",2,0,1,0,1,0,2.2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-06-07",2,0,1,0,1,0,2.2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-06-14",2,0,1,0,1,0,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-06-20",2,0,1,0,1,0,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-06-27",2,0,1,0,1,0,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-07-18",2,0,1,0,1,0,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"umzingwane","2010-09-12",3,1,1,0,1,0,0,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-09-19",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-09-26",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-10-03",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-10-10",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-10-17",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-10-24",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-10-31",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-11-07",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,3,"matabeleland south"
"umzingwane","2010-11-14",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-11-21",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-11-28",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-12-05",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"umzingwane","2010-12-12",3,1,1,0,1,0,2.7,0,NA,NA,NA,NA,2,0,NA,NA,NA,"matabeleland south"
"uzumba-maramba-pfungwe","2010-02-22",1,0,0,1,0,0,0.89,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-03-01",1,0,0,1,0,0,1.09,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-03-14",1,0,0,1,0,0,1.09,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-03-21",1,0,0,1,0,0,1.09,NA,NA,NA,NA,0,1,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-03-28",5,0,1,2,0,2,5.45,NA,NA,NA,NA,NA,3,NA,NA,91798.37312,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-04-04",5,0,1,2,0,2,5.45,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-04-11",5,0,1,2,0,2,5.45,NA,NA,NA,NA,NA,3,NA,NA,91798.37,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-04-18",5,0,1,2,0,2,5.45,NA,NA,NA,NA,NA,3,NA,NA,91798.37,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-04-25",5,0,1,2,0,2,5.45,NA,NA,NA,NA,NA,3,NA,NA,91798.37,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-05-02",5,0,1,2,0,2,5.45,NA,NA,NA,NA,NA,3,NA,NA,91798.37,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-05-09",11,0,1,3,3,4,11.98,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-05-16",11,0,1,3,3,4,11.98,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-05-30",11,0,1,3,3,4,5.5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-06-07",11,0,1,3,3,4,5.5,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-06-14",11,0,1,3,3,4,9.7,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-06-20",11,0,1,3,3,4,9.74,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-06-27",11,0,1,3,3,4,9.74,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-07-18",11,0,1,3,3,4,9.74,0,NA,NA,NA,NA,7,NA,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-09-12",11,0,1,3,3,4,0,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-09-19",11,0,1,3,3,4,9.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-09-26",11,0,1,3,3,4,9.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-10-03",11,0,1,3,3,4,9.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-10-10",11,0,1,3,3,4,9.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-10-17",11,0,1,3,3,4,9.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-10-24",11,0,1,3,3,4,9.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-10-31",11,0,1,3,3,4,9.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-11-07",11,0,1,3,3,4,9.7,0,NA,NA,NA,NA,7,0,NA,NA,11,"mashonaland east"
"uzumba-maramba-pfungwe","2010-11-14",11,0,1,3,3,4,9.7,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-11-21",11,0,1,3,3,4,13.4,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-11-28",11,0,1,3,3,4,13.4,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-12-05",11,0,1,3,3,4,13.4,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"uzumba-maramba-pfungwe","2010-12-12",11,0,1,3,3,4,13.4,0,NA,NA,NA,NA,7,0,NA,NA,NA,"mashonaland east"
"zaka","2010-01-24",1,0,0,NA,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"masvingo"
"zaka","2010-01-31",1,0,0,0,1,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"masvingo"
